0,1,2,3,4,word,summary
22393.72482089699,-0.6032975653650575,-0.0044481639089664245,-0.008047546659483798,-0.007791223433133626,summaryOfAllWords,20121.49351590545
-2.475723947383653,0.5012365593325188,-0.3517581078026928,0.5179204077098585,-0.6933969081876925,Atomausstieg,3.722855565972428
-2.8573325462116625,0.23340457737272058,-0.2210901614445527,0.516766641465643,-0.5473845249184731,Unsere,3.282325761431306
-3.382544939626774,-0.06552577882404088,0.14436632334646862,0.6950847287734686,-0.3773464806502422,atomausstieg unser,2.7305206477617823
1.7827091243684217,2.974609839583837,-0.4895468438436862,0.09901683988222071,-1.1624733375832823,drei,8.526155501923322
-3.3482320577341924,-0.028460699863642587,0.14426460445770145,0.7302901714665468,-0.4070266269370996,unser drei,2.77708504279219
-3.316660529761452,0.006288454931254814,0.14417574034686068,0.7622062329161684,-0.4335945205623307,Nuklearwaffen,2.820195846348209
-3.316660529761451,0.0062884549312551274,0.1441757403468613,0.7622062329161684,-0.43359452056233044,drei nuklearwaffe,2.820195846348209
7.2524191811685474,7.097389684573066,1.3510698447619802,2.6893524367238215,-1.3847996066666757,Wladimir,15.46141187003672
-2.911311044240804,0.482909871212833,0.13806622817635106,1.1068494571922372,-0.7119339886593161,nuklearwaffe wladimir,3.3856226497025714
14.917636117871881,10.647988843567813,2.1894796749182883,3.1309504806261104,-1.207908618817925,Putin,23.974700437829583
7.347176978116932,7.095604241991626,1.2638171218398964,2.686285737359712,-1.413646415213104,wladimir putin,15.540236953073919
-2.937032395237191,0.27316847556440566,-0.010094073008781993,0.791783944746721,-0.6173421752972034,Kolumne,3.2552670769264376
-3.1247825081773186,0.2024866400548845,0.12396978512845323,0.8552156752919007,-0.5565128736182351,putin kolumne,3.0735650322445536
-0.37406252778332333,1.5631680865751825,0.25990453089550264,0.07060815876127266,-0.8410379679026675,DER,6.04665012340341
-3.17402267856436,0.13132197775683443,0.10165414022323352,0.7097304490671766,-0.49072021870782406,kolumne der,2.9965483386452987
-0.2524173850627776,1.624722852508456,0.268435187489053,0.007130709854429956,-0.8326206777457722,SPIEGEL,6.179754592564557
-0.2524173850627776,1.624722852508456,0.268435187489053,0.007130709854429956,-0.8326206777457722,der spiegel,6.179754592564557
-2.1893229455501397,0.8324345827963959,-0.3506709869167407,0.27811051798520875,-0.7129181536177869,Isar,4.122866486736763
-3.038935070987707,0.26422838712155094,0.03464882840167156,0.5395622368960541,-0.4959798189358539,spiegel isar,3.16624709123051
-2.2574083660321587,0.6805494921560107,-0.42168711775869283,0.25979110968402797,-0.6907540709689693,Emsland,3.9876022399759137
-3.2019037158301353,0.09698168289210997,0.07355214353183369,0.5613507158603402,-0.4298591083916245,isar emsland,2.9534917956871194
-2.5986190689098985,0.4624735514367214,-0.27940069851066746,0.29717415974857136,-0.5893935502005774,Neckarwestheim,3.606224177850721
-3.3242944703651034,-0.02415299342352324,0.10161754194742645,0.5648750602173338,-0.368919067183678,emsland neckarwestheim,2.795405512050399
-3.0031954099329847,0.12014275609633407,-0.17557357212335908,0.40620283062621143,-0.45492893479331536,helfen,3.1092731202718653
-3.40621056010182,-0.10302276582237095,0.11718682250556672,0.5492227490889585,-0.318530627538002,neckarwestheim helf,2.6901078810929904
-3.4635200704523545,-0.15717473431242981,0.12614563960352748,0.5277837275070172,-0.27796552602241564,Klima,2.616623133524575
-3.4635200704523545,-0.15717473431242981,0.12614563960352748,0.5277837275070172,-0.27796552602241564,helf klima,2.616623133524575
-0.6603408158660029,1.634788718108648,0.9314714376480288,0.5624414774795522,-0.841646843949233,Krieg,5.880396567529681
-3.5134587976946388,-0.20351138285480924,0.132532507533092,0.5014937160378601,-0.23877298658738325,klima krieg,2.552763951408377
2.587909111598101,3.5337053007476698,-0.35552478120603453,0.7734935501980089,-1.4650579109488,Ukraine,9.5058162832315
-2.693704837740744,0.48233838545761687,-0.09079877159329872,0.9524339815301001,-0.7482305246379309,krieg ukraine,3.5516681671932364
-3.5385919575487566,-0.2264497186381183,0.13522089437118617,0.48547306429009884,-0.21762781570973946,Noch,2.5207171665318793
-2.926176713675953,0.18258721914906648,-0.3129057325483882,0.24830834283742295,-0.4139916267969094,spät,3.186372631664593
-3.5574002913132046,-0.24341262538440162,0.13699334318873332,0.4722276788854337,-0.2011595850959187,noch spät,2.4967890633038907
-3.565079935978194,-0.25028305766453096,0.13765670670996005,0.4665050157918091,-0.1942735646837813,spät atomausstieg,2.4870344619494205
-3.5760393484466015,-0.26002710750659797,0.13854161044445334,0.45801844490301113,-0.18428160613970196,stoppen,2.473131265806312
-3.5760393484466015,-0.26002710750659797,0.13854161044445334,0.45801844490301113,-0.18428160613970196,atomausstieg stopp,2.473131265806312
-2.3201539549825956,0.6229546566835708,-0.3847554788627364,0.5931020259550953,-0.7662285410212312,nan,3.910126331401907
-3.690615601845095,-0.3487478596504916,0.0044238049362333946,0.06969597978281096,0.05080129655960861,LNG,2.313843870603462
-3.6874547295889832,-0.3463097502708643,0.0016712040043603813,0.06829106563043004,0.04946974187991566,Dem,2.3173568031775735
-3.6874547295889832,-0.3463097502708643,0.0016712040043603813,0.06829106563043004,0.04946974187991566,lng dem,2.3173568031775735
-3.063237536019253,0.1307369729735163,-0.37476582716190654,-0.22479654839638258,-0.18540349445172308,Tempo,3.0330338393963423
-3.684764187850431,-0.3442296356146767,-0.0006671728959384286,0.0670973857171785,0.048338435512230285,dem tempo,2.3203496439813884
-3.6666110953101008,-0.33008265926642355,-0.016333172869759025,0.05909602785639063,0.040756206812693485,geopfert,2.340604226894951
